EmployeeID,Age,Gender,Department,JobRole,EducationField,BusinessTravel,MaritalStatus,MonthlyIncome,OverTime,JobSatisfaction,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,TrainingTimesLastYear,PerformanceRating,Attrition
1223,35,Male,Human Resources,Human Resources,Marketing,Travel_Frequently,Divorced,4530,No,2,1,10,1,0,3,No
1224,22,Female,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,Married,6763,Yes,3,3,8,1,4,4,No
1225,59,Male,Research & Development,Laboratory Technician,Other,Travel_Rarely,Divorced,8328,No,2,2,16,7,2,4,No
1226,41,Male,Sales,Sales Representative,Other,Travel_Frequently,Married,6865,No,2,1,1,0,2,4,No
1227,33,Female,Human Resources,Human Resources,Marketing,Non-Travel,Married,15642,Yes,3,1,3,0,3,4,No
1228,25,Female,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Single,9595,No,1,3,1,0,2,4,No
1229,47,Female,Sales,Sales Executive,Marketing,Travel_Rarely,Divorced,18982,Yes,2,4,12,8,6,4,No
1230,30,Female,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,Single,13843,Yes,2,3,1,1,5,4,No
1231,39,Female,Sales,Sales Executive,Other,Travel_Frequently,Divorced,16816,Yes,2,2,5,5,3,4,No
1232,30,Male,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,Divorced,8537,Yes,1,2,7,1,6,4,No
1233,36,Female,Sales,Manager,Other,Travel_Frequently,Single,16385,No,3,4,18,7,1,3,No
1234,51,Female,Sales,Manager,Other,Travel_Frequently,Married,16124,Yes,3,3,0,0,6,4,No
1235,44,Male,Human Resources,Human Resources,Technical Degree,Travel_Rarely,Married,7860,Yes,3,4,7,2,2,3,No
1236,34,Male,Human Resources,Human Resources,Other,Travel_Rarely,Single,10606,No,4,3,9,7,4,3,No
1237,41,Female,Sales,Sales Representative,Medical,Non-Travel,Married,8385,No,3,1,1,0,6,4,No
1238,55,Female,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Divorced,2506,No,3,3,5,2,4,4,Yes
1239,25,Male,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,Married,19474,No,1,1,20,8,1,3,No
1240,44,Female,Research & Development,Research Scientist,Other,Travel_Rarely,Single,9394,Yes,2,2,15,2,4,4,No
1241,43,Male,Sales,Manager,Technical Degree,Travel_Frequently,Single,16673,Yes,3,3,13,8,2,4,No
1242,33,Male,Human Resources,Human Resources,Marketing,Non-Travel,Divorced,12429,No,2,3,18,2,5,4,No
1243,41,Male,Sales,Sales Executive,Other,Travel_Frequently,Married,6496,Yes,2,4,19,2,2,3,No
1244,40,Male,Human Resources,Human Resources,Other,Travel_Frequently,Married,5914,No,3,3,20,5,4,4,No
1245,36,Female,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Married,10426,No,2,1,8,8,4,3,No
1246,58,Female,Research & Development,Laboratory Technician,Other,Non-Travel,Divorced,16414,Yes,1,4,12,3,6,4,No
1247,37,Female,Human Resources,Human Resources,Marketing,Non-Travel,Divorced,6924,Yes,2,3,11,7,5,4,No
1248,22,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,7739,Yes,4,2,15,9,5,4,No
1249,19,Male,Sales,Sales Representative,Technical Degree,Travel_Rarely,Single,11504,No,2,1,14,1,3,3,Yes
1250,19,Male,Human Resources,Human Resources,Medical,Travel_Frequently,Married,17694,Yes,4,2,6,6,3,3,No
1251,35,Male,Human Resources,Human Resources,Medical,Travel_Rarely,Divorced,7450,No,3,4,1,1,0,4,No
1252,34,Female,Research & Development,Research Scientist,Technical Degree,Non-Travel,Single,14188,No,2,3,13,3,3,4,No
1253,55,Female,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Divorced,18897,Yes,3,1,15,8,6,4,No
1254,53,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Married,9024,No,4,1,10,2,0,3,No
1255,49,Male,Sales,Sales Representative,Life Sciences,Travel_Rarely,Married,8625,Yes,2,2,17,2,5,3,No
1256,54,Male,Human Resources,Human Resources,Other,Travel_Frequently,Divorced,8132,No,2,1,14,4,6,4,No
1257,52,Male,Sales,Manager,Other,Travel_Rarely,Divorced,7813,Yes,3,3,11,9,6,4,No
1258,56,Male,Research & Development,Laboratory Technician,Marketing,Travel_Frequently,Married,6993,No,2,3,15,3,5,4,No
1259,42,Female,Research & Development,Research Scientist,Medical,Travel_Frequently,Married,10123,No,2,1,0,0,1,3,No
1260,47,Male,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Divorced,16510,Yes,2,4,4,0,3,4,No
1261,48,Female,Human Resources,Human Resources,Other,Travel_Frequently,Married,18717,Yes,3,3,20,5,6,3,No
1262,29,Male,Research & Development,Research Scientist,Medical,Non-Travel,Divorced,4286,Yes,4,3,20,4,0,4,No
1263,37,Male,Research & Development,Research Scientist,Medical,Travel_Frequently,Divorced,19912,No,4,4,13,6,6,4,No
1264,32,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Single,14491,Yes,2,3,16,8,5,3,No
1265,23,Female,Human Resources,Human Resources,Medical,Travel_Rarely,Married,9041,Yes,2,2,9,1,0,3,No
1266,27,Female,Sales,Sales Executive,Life Sciences,Travel_Rarely,Divorced,10466,No,1,3,1,0,1,4,No
1267,45,Female,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Single,16592,No,1,4,16,7,3,3,No
1268,57,Female,Sales,Sales Representative,Marketing,Travel_Frequently,Divorced,2889,No,2,4,19,2,4,4,No
1269,49,Male,Sales,Manager,Medical,Travel_Rarely,Divorced,18212,Yes,4,2,4,1,5,3,No
1270,42,Female,Human Resources,Human Resources,Medical,Travel_Rarely,Single,12233,No,3,4,4,1,2,3,No
1271,22,Male,Sales,Sales Executive,Life Sciences,Travel_Rarely,Single,16470,Yes,2,3,17,7,4,4,No
1272,55,Female,Sales,Sales Representative,Other,Travel_Frequently,Divorced,8970,Yes,2,3,5,5,2,3,No
1273,54,Female,Research & Development,Laboratory Technician,Medical,Travel_Rarely,Divorced,13872,No,2,3,13,7,2,4,Yes
1274,35,Female,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Married,9472,Yes,3,4,11,9,6,4,No
1275,39,Female,Research & Development,Research Scientist,Other,Travel_Frequently,Single,16918,No,4,3,20,7,0,3,No
1276,22,Female,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,Single,18667,No,2,3,1,1,3,3,No
1277,28,Female,Sales,Sales Executive,Medical,Travel_Rarely,Married,10071,Yes,2,2,17,6,4,4,No
1278,58,Female,Human Resources,Human Resources,Technical Degree,Non-Travel,Married,15599,Yes,2,3,1,1,1,3,No
1279,30,Female,Human Resources,Human Resources,Marketing,Non-Travel,Married,2915,No,1,1,3,0,5,3,No
1280,24,Male,Research & Development,Laboratory Technician,Marketing,Non-Travel,Divorced,5280,No,2,3,4,1,1,4,No
1281,18,Female,Human Resources,Human Resources,Medical,Travel_Frequently,Divorced,18320,No,4,1,11,5,2,3,No
1282,42,Female,Sales,Sales Representative,Marketing,Travel_Frequently,Married,6244,No,4,4,7,1,1,4,No
1283,55,Female,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,Single,16781,No,2,3,16,5,2,3,No
1284,28,Male,Sales,Sales Representative,Marketing,Travel_Rarely,Married,16758,Yes,1,2,14,3,5,3,Yes
1285,38,Male,Research & Development,Research Scientist,Medical,Travel_Rarely,Single,17575,No,2,4,19,0,2,3,No
1286,59,Male,Research & Development,Research Scientist,Other,Travel_Rarely,Single,3080,No,4,4,16,1,5,3,No
1287,21,Male,Sales,Sales Representative,Technical Degree,Non-Travel,Single,13977,Yes,1,2,9,3,3,4,No
1288,52,Male,Research & Development,Laboratory Technician,Marketing,Travel_Frequently,Divorced,19885,No,4,3,2,2,4,4,No
1289,29,Female,Sales,Manager,Medical,Travel_Rarely,Divorced,10291,No,1,1,4,2,1,4,Yes
1290,24,Male,Sales,Sales Executive,Marketing,Non-Travel,Divorced,8442,No,4,1,8,0,3,3,No
1291,55,Male,Research & Development,Laboratory Technician,Other,Travel_Rarely,Single,7821,No,3,2,15,4,2,4,No
1292,19,Male,Sales,Sales Executive,Technical Degree,Non-Travel,Single,17682,No,1,2,15,1,6,4,No
1293,20,Female,Research & Development,Laboratory Technician,Technical Degree,Non-Travel,Married,8072,Yes,1,2,19,9,1,4,No
1294,28,Female,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Married,19199,Yes,3,1,13,3,3,3,No
1295,40,Male,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,Divorced,4997,No,1,2,10,8,5,4,No
1296,45,Female,Research & Development,Research Scientist,Medical,Travel_Rarely,Single,14429,No,1,3,5,3,1,4,No
1297,40,Female,Human Resources,Human Resources,Medical,Travel_Rarely,Married,14836,Yes,1,2,2,0,5,4,No
1298,54,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Married,14885,No,1,1,7,0,3,4,No
1299,30,Male,Human Resources,Human Resources,Other,Non-Travel,Divorced,13823,No,2,4,13,1,2,4,No
1300,45,Female,Human Resources,Human Resources,Other,Travel_Rarely,Married,16486,Yes,4,3,14,0,6,3,No
1301,60,Male,Research & Development,Laboratory Technician,Medical,Non-Travel,Single,5728,No,4,4,4,4,4,3,No
1302,52,Female,Human Resources,Human Resources,Technical Degree,Travel_Rarely,Married,11554,Yes,2,4,1,0,0,3,No
1303,43,Male,Research & Development,Laboratory Technician,Other,Travel_Rarely,Single,2700,Yes,4,4,3,3,6,3,No
1304,44,Male,Sales,Sales Representative,Medical,Travel_Frequently,Married,3947,Yes,3,3,19,1,1,4,No
1305,39,Female,Research & Development,Research Scientist,Medical,Travel_Rarely,Divorced,11479,Yes,1,2,8,5,0,3,No
1306,48,Male,Research & Development,Laboratory Technician,Other,Non-Travel,Single,14007,No,4,3,12,5,3,4,No
1307,42,Female,Human Resources,Human Resources,Other,Travel_Frequently,Divorced,12448,No,3,1,4,2,2,3,No
1308,30,Male,Research & Development,Research Scientist,Marketing,Non-Travel,Single,19130,No,4,2,18,1,6,3,No
1309,46,Female,Human Resources,Human Resources,Technical Degree,Non-Travel,Married,10489,No,3,4,2,0,4,3,No
1310,29,Female,Research & Development,Research Scientist,Medical,Travel_Frequently,Divorced,2542,No,1,2,4,4,2,4,No
1311,29,Male,Human Resources,Human Resources,Medical,Non-Travel,Single,14949,No,2,4,13,9,2,3,No
1312,37,Female,Research & Development,Research Scientist,Medical,Travel_Rarely,Single,14067,Yes,2,3,2,2,1,3,No
1313,59,Male,Human Resources,Human Resources,Other,Non-Travel,Divorced,19853,No,2,3,4,3,3,3,No
1314,31,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Married,9962,No,1,1,17,3,2,4,No
1315,54,Female,Human Resources,Human Resources,Medical,Travel_Frequently,Single,6674,Yes,1,2,4,1,0,3,Yes
1316,56,Female,Sales,Sales Executive,Marketing,Non-Travel,Single,16938,No,3,2,15,5,1,4,Yes
1317,41,Male,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Single,18901,No,2,1,17,7,6,3,No
1318,33,Male,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,Single,6974,Yes,3,1,13,9,1,3,No
1319,53,Female,Sales,Sales Executive,Other,Travel_Frequently,Married,13720,No,3,1,10,7,1,3,No
1320,37,Female,Research & Development,Research Scientist,Marketing,Travel_Frequently,Single,17822,Yes,3,1,2,2,0,4,No
1321,58,Female,Research & Development,Laboratory Technician,Medical,Travel_Rarely,Married,17488,No,3,2,0,0,3,4,No
1322,35,Male,Human Resources,Human Resources,Other,Non-Travel,Married,8786,Yes,4,4,0,0,0,3,No
1323,21,Male,Sales,Manager,Technical Degree,Travel_Rarely,Married,19558,No,1,2,11,8,6,4,No
1324,43,Female,Research & Development,Laboratory Technician,Marketing,Travel_Frequently,Divorced,18738,No,2,1,2,0,1,3,No
1325,27,Female,Sales,Sales Representative,Medical,Travel_Rarely,Single,11422,Yes,3,2,3,1,2,4,No
1326,29,Female,Human Resources,Human Resources,Medical,Non-Travel,Married,13067,No,1,4,16,9,5,3,No
1327,24,Male,Sales,Sales Representative,Marketing,Non-Travel,Divorced,9865,No,1,3,6,3,1,4,No
1328,34,Female,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Single,18824,Yes,3,4,17,8,6,4,No
1329,28,Male,Sales,Sales Representative,Life Sciences,Travel_Rarely,Married,6242,No,1,2,13,9,4,3,No
1330,42,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Single,4730,Yes,3,4,3,2,2,3,No
1331,29,Female,Sales,Sales Executive,Marketing,Travel_Rarely,Married,5930,Yes,4,1,0,0,5,4,No
1332,44,Female,Research & Development,Research Scientist,Medical,Travel_Frequently,Single,5471,No,4,3,10,6,2,4,No
1333,29,Female,Sales,Sales Representative,Technical Degree,Travel_Rarely,Single,5936,No,4,3,3,0,4,4,No
1334,47,Female,Research & Development,Laboratory Technician,Medical,Travel_Frequently,Single,18225,No,3,3,12,0,1,3,No
1335,40,Male,Sales,Sales Representative,Medical,Non-Travel,Married,9699,No,1,2,15,1,5,4,No
1336,55,Male,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Single,18798,Yes,4,1,2,0,3,4,No
1337,22,Female,Research & Development,Research Scientist,Medical,Travel_Rarely,Married,10215,Yes,1,3,2,2,3,3,No
1338,38,Male,Sales,Sales Representative,Marketing,Non-Travel,Married,18668,Yes,4,4,19,9,6,4,No
1339,40,Male,Sales,Sales Representative,Life Sciences,Travel_Frequently,Divorced,2712,No,4,1,0,0,6,3,No
1340,36,Female,Human Resources,Human Resources,Life Sciences,Non-Travel,Single,4964,Yes,1,1,1,0,0,3,Yes
1341,20,Female,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Married,5358,Yes,3,4,16,4,6,3,No
1342,53,Female,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,Divorced,19192,No,2,4,0,0,4,4,No
1343,42,Male,Human Resources,Human Resources,Medical,Travel_Rarely,Married,16148,Yes,2,2,4,4,0,4,No
1344,42,Male,Human Resources,Human Resources,Other,Travel_Rarely,Married,6860,No,1,4,8,1,5,3,No
1345,47,Female,Sales,Sales Executive,Life Sciences,Travel_Frequently,Married,9802,Yes,4,1,20,1,3,3,No
1346,54,Female,Human Resources,Human Resources,Medical,Travel_Frequently,Divorced,6497,Yes,3,4,15,5,6,3,No
1347,47,Male,Sales,Sales Representative,Life Sciences,Travel_Rarely,Single,17068,Yes,4,4,7,2,1,4,No
1348,60,Male,Sales,Manager,Technical Degree,Travel_Frequently,Married,16200,No,2,4,17,0,5,3,No
1349,48,Male,Research & Development,Laboratory Technician,Other,Travel_Rarely,Single,7796,No,1,1,8,5,1,4,Yes
1350,48,Male,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Married,3554,No,3,4,20,6,2,3,No
1351,28,Male,Research & Development,Research Scientist,Marketing,Travel_Rarely,Divorced,16845,Yes,1,4,6,4,6,4,Yes
1352,39,Male,Research & Development,Research Scientist,Medical,Travel_Frequently,Divorced,13664,Yes,1,4,9,7,4,3,No
1353,57,Female,Research & Development,Research Scientist,Technical Degree,Non-Travel,Married,18689,Yes,1,1,11,1,5,4,No
1354,34,Male,Sales,Manager,Marketing,Travel_Frequently,Divorced,7007,Yes,2,3,5,1,3,4,No
1355,30,Male,Research & Development,Laboratory Technician,Technical Degree,Non-Travel,Married,11866,No,4,2,19,7,3,3,No
1356,37,Female,Sales,Manager,Technical Degree,Travel_Rarely,Single,12525,No,2,2,6,3,5,4,No
1357,53,Male,Human Resources,Human Resources,Other,Travel_Frequently,Divorced,12502,Yes,3,3,20,5,0,3,No
1358,26,Female,Research & Development,Laboratory Technician,Medical,Travel_Frequently,Married,12368,Yes,4,4,10,7,5,4,No
1359,45,Female,Human Resources,Human Resources,Life Sciences,Non-Travel,Married,6302,No,3,2,18,4,4,4,No
1360,40,Female,Human Resources,Human Resources,Marketing,Non-Travel,Divorced,5080,No,1,1,1,0,4,4,No
1361,28,Male,Sales,Sales Executive,Life Sciences,Travel_Rarely,Single,3787,Yes,2,4,13,3,0,4,No
1362,37,Female,Sales,Manager,Medical,Non-Travel,Married,7472,No,2,1,5,2,2,4,No
1363,27,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Married,14005,No,3,1,18,5,5,4,Yes
1364,53,Male,Human Resources,Human Resources,Medical,Travel_Rarely,Divorced,14492,Yes,4,3,2,2,1,3,No
1365,42,Male,Research & Development,Laboratory Technician,Medical,Travel_Rarely,Single,16963,Yes,4,4,10,2,0,3,No
1366,60,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,8312,No,1,4,15,5,1,3,No
1367,42,Male,Research & Development,Research Scientist,Medical,Travel_Rarely,Divorced,4417,Yes,2,3,15,0,3,3,No
1368,24,Male,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Divorced,7264,Yes,4,4,16,10,0,3,No
1369,28,Female,Research & Development,Research Scientist,Technical Degree,Non-Travel,Divorced,3325,Yes,3,1,20,10,0,4,No
1370,18,Female,Sales,Sales Executive,Medical,Non-Travel,Married,10762,Yes,4,3,6,4,0,3,No
1371,41,Male,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,Divorced,5187,No,3,4,11,3,0,3,No
1372,55,Male,Research & Development,Research Scientist,Other,Non-Travel,Divorced,3986,Yes,1,3,5,0,2,3,No
1373,40,Male,Research & Development,Research Scientist,Life Sciences,Non-Travel,Married,10549,No,2,2,14,10,1,3,No
1374,46,Male,Sales,Sales Representative,Other,Travel_Frequently,Divorced,13403,Yes,2,4,19,7,4,3,No
1375,43,Male,Research & Development,Laboratory Technician,Other,Travel_Frequently,Single,2867,Yes,2,3,10,4,2,4,No
1376,51,Male,Sales,Sales Executive,Technical Degree,Travel_Rarely,Married,13491,No,4,4,19,4,6,4,No
1377,25,Female,Human Resources,Human Resources,Marketing,Non-Travel,Single,11205,Yes,4,3,5,2,2,4,Yes
1378,54,Male,Human Resources,Human Resources,Marketing,Non-Travel,Divorced,10139,No,1,1,5,5,1,4,No
1379,25,Female,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,14214,No,1,1,10,6,5,3,Yes
1380,37,Male,Sales,Manager,Technical Degree,Non-Travel,Single,12401,No,4,3,12,6,6,4,No
1381,21,Female,Human Resources,Human Resources,Other,Travel_Frequently,Married,18387,Yes,1,3,3,3,4,3,No
1382,20,Male,Research & Development,Research Scientist,Marketing,Travel_Rarely,Single,12868,No,3,1,0,0,3,4,No
1383,34,Female,Research & Development,Laboratory Technician,Marketing,Travel_Frequently,Married,18268,Yes,3,3,10,7,0,3,No
1384,43,Female,Sales,Sales Executive,Medical,Travel_Rarely,Single,3901,Yes,3,4,7,7,3,4,No
1385,19,Male,Research & Development,Research Scientist,Marketing,Travel_Frequently,Single,12489,No,4,1,4,0,2,4,No
1386,27,Female,Research & Development,Laboratory Technician,Other,Non-Travel,Married,15194,No,2,4,15,4,0,4,Yes
1387,45,Male,Sales,Manager,Life Sciences,Travel_Frequently,Divorced,6105,Yes,4,1,20,4,1,3,No
1388,36,Female,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Divorced,18485,Yes,2,3,2,0,2,3,No
1389,60,Male,Research & Development,Research Scientist,Life Sciences,Non-Travel,Married,18953,Yes,2,1,20,9,4,3,No
1390,44,Female,Sales,Manager,Medical,Travel_Rarely,Single,13169,No,2,4,13,8,3,4,No
1391,49,Female,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,Divorced,17542,No,1,4,2,1,4,3,No
1392,31,Female,Sales,Sales Representative,Medical,Travel_Frequently,Married,12414,Yes,1,4,15,6,1,4,No
1393,20,Female,Sales,Sales Executive,Other,Travel_Rarely,Divorced,5004,Yes,1,2,7,2,6,4,Yes
1394,43,Female,Sales,Manager,Life Sciences,Non-Travel,Divorced,19213,Yes,1,4,2,2,0,4,No
1395,19,Male,Sales,Sales Representative,Life Sciences,Travel_Rarely,Divorced,18762,No,3,3,19,5,5,3,No
1396,48,Male,Sales,Sales Representative,Other,Non-Travel,Single,7549,Yes,4,1,1,1,3,4,No
1397,52,Female,Research & Development,Research Scientist,Technical Degree,Non-Travel,Married,5055,No,1,1,5,2,2,4,No
1398,59,Male,Human Resources,Human Resources,Life Sciences,Non-Travel,Single,5717,Yes,4,4,19,9,3,4,No
1399,50,Female,Research & Development,Laboratory Technician,Other,Non-Travel,Married,12686,Yes,1,4,9,2,6,3,Yes
1400,54,Male,Research & Development,Research Scientist,Medical,Non-Travel,Divorced,13553,No,1,3,4,2,4,4,No
1401,20,Male,Sales,Sales Executive,Technical Degree,Travel_Rarely,Divorced,9151,No,3,1,11,3,0,4,No
1402,19,Male,Research & Development,Laboratory Technician,Marketing,Non-Travel,Divorced,2797,No,2,2,7,3,4,3,No
1403,48,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Single,18023,Yes,1,4,18,3,1,4,No
1404,45,Female,Sales,Manager,Technical Degree,Non-Travel,Divorced,19799,No,4,2,12,3,2,3,No
1405,60,Male,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Married,3356,Yes,2,3,18,9,6,3,No
1406,26,Male,Sales,Manager,Marketing,Non-Travel,Single,18145,No,4,2,3,1,3,3,No
1407,55,Male,Human Resources,Human Resources,Technical Degree,Non-Travel,Divorced,18511,Yes,2,2,5,2,2,4,No
1408,34,Male,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,Divorced,10414,No,4,2,19,0,3,4,No
1409,43,Female,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,9320,No,4,4,1,1,1,4,No
1410,48,Female,Human Resources,Human Resources,Technical Degree,Travel_Rarely,Divorced,11407,Yes,1,2,18,0,6,3,No
1411,41,Female,Human Resources,Human Resources,Technical Degree,Travel_Rarely,Married,15366,Yes,3,1,15,0,2,3,No
1412,20,Male,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,Married,12656,No,2,4,11,4,2,3,No
1413,45,Male,Human Resources,Human Resources,Medical,Travel_Frequently,Divorced,12714,Yes,3,1,10,0,3,3,No
1414,36,Female,Research & Development,Research Scientist,Other,Travel_Frequently,Divorced,13500,Yes,3,3,7,6,4,4,No
1415,20,Female,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,Divorced,6830,Yes,4,1,19,7,3,3,No
1416,36,Male,Sales,Sales Representative,Technical Degree,Non-Travel,Married,13210,No,3,1,9,3,2,4,No
1417,33,Male,Sales,Manager,Other,Travel_Frequently,Single,16723,Yes,2,3,15,9,5,4,No
1418,37,Male,Human Resources,Human Resources,Other,Travel_Rarely,Married,8732,No,3,2,14,6,3,4,No
1419,24,Male,Research & Development,Research Scientist,Life Sciences,Non-Travel,Married,13305,No,3,3,11,4,4,4,No
1420,54,Male,Human Resources,Human Resources,Marketing,Non-Travel,Married,15570,Yes,2,4,12,2,3,3,No
1421,42,Male,Sales,Sales Executive,Marketing,Travel_Rarely,Divorced,7485,No,1,1,1,0,2,4,No
1422,52,Female,Sales,Manager,Marketing,Travel_Rarely,Divorced,6595,No,2,2,8,4,5,3,No
1423,51,Female,Sales,Sales Executive,Life Sciences,Non-Travel,Divorced,15949,No,1,2,2,0,1,4,No
1424,49,Female,Sales,Sales Executive,Medical,Non-Travel,Married,11367,No,1,2,4,0,2,4,No
1425,20,Male,Human Resources,Human Resources,Medical,Non-Travel,Divorced,12548,Yes,2,4,5,0,0,3,Yes
1426,30,Male,Research & Development,Research Scientist,Medical,Travel_Frequently,Married,8608,No,3,1,17,3,1,3,No
1427,27,Male,Sales,Manager,Technical Degree,Travel_Rarely,Divorced,14678,No,4,2,13,7,6,4,No
1428,51,Female,Sales,Manager,Marketing,Travel_Frequently,Divorced,19959,Yes,2,2,1,1,1,4,No
1429,34,Male,Sales,Manager,Life Sciences,Travel_Rarely,Divorced,8211,Yes,3,4,8,3,5,3,No
1430,27,Male,Sales,Sales Representative,Other,Travel_Rarely,Married,19233,Yes,4,4,7,4,0,4,No
1431,38,Male,Sales,Sales Executive,Technical Degree,Non-Travel,Divorced,16279,Yes,4,4,5,0,3,3,No
1432,33,Male,Sales,Manager,Life Sciences,Travel_Rarely,Single,14111,Yes,2,2,16,6,4,3,No
1433,34,Male,Human Resources,Human Resources,Life Sciences,Non-Travel,Single,10649,Yes,1,2,13,5,6,3,No
1434,35,Male,Research & Development,Research Scientist,Medical,Non-Travel,Single,4497,Yes,4,1,0,0,1,3,Yes
1435,36,Female,Sales,Sales Executive,Medical,Travel_Frequently,Single,18159,Yes,2,1,7,5,3,4,No
1436,56,Female,Human Resources,Human Resources,Life Sciences,Non-Travel,Single,16706,No,4,1,11,4,2,3,No
1437,54,Male,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,Divorced,11604,No,4,3,14,2,1,3,No
1438,47,Male,Sales,Manager,Medical,Travel_Frequently,Single,6558,Yes,4,4,14,9,6,3,No
1439,25,Female,Sales,Manager,Technical Degree,Travel_Rarely,Divorced,11067,No,3,2,12,5,4,3,No
1440,54,Male,Human Resources,Human Resources,Marketing,Non-Travel,Single,16497,No,2,2,14,9,5,3,No
1441,40,Female,Human Resources,Human Resources,Marketing,Non-Travel,Married,4537,Yes,4,3,1,1,2,4,Yes
1442,48,Male,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Single,9221,Yes,1,4,9,2,5,4,No
1443,36,Male,Research & Development,Research Scientist,Marketing,Non-Travel,Married,8889,No,4,2,6,1,0,4,No
1444,37,Male,Research & Development,Laboratory Technician,Medical,Travel_Frequently,Married,18167,No,2,3,12,6,3,3,No
1445,56,Male,Human Resources,Human Resources,Technical Degree,Non-Travel,Married,16124,No,3,4,8,0,4,4,No
1446,29,Male,Human Resources,Human Resources,Life Sciences,Non-Travel,Divorced,18846,Yes,4,4,15,5,0,3,No
1447,60,Female,Sales,Sales Executive,Technical Degree,Travel_Frequently,Single,17027,No,1,3,19,6,1,4,No
1448,44,Female,Sales,Sales Executive,Technical Degree,Travel_Frequently,Married,3460,Yes,1,1,11,6,3,4,No
1449,52,Male,Sales,Manager,Marketing,Non-Travel,Married,13803,Yes,2,4,17,0,0,3,Yes
1450,27,Male,Human Resources,Human Resources,Medical,Travel_Rarely,Divorced,12513,Yes,2,2,1,0,5,4,No
1451,19,Female,Research & Development,Research Scientist,Medical,Non-Travel,Divorced,6752,No,1,2,18,3,1,4,No
1452,40,Male,Research & Development,Research Scientist,Medical,Travel_Rarely,Married,18424,Yes,2,1,12,8,0,4,No
1453,22,Male,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,Single,16276,Yes,4,1,11,4,5,4,No
1454,30,Female,Research & Development,Laboratory Technician,Life Sciences,Non-Travel,Single,8679,No,3,3,15,6,0,3,No
1455,40,Male,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Divorced,8931,No,4,1,2,1,1,4,No
1456,47,Female,Research & Development,Laboratory Technician,Life Sciences,Non-Travel,Married,18404,Yes,4,3,19,5,5,4,No
1457,40,Female,Sales,Manager,Marketing,Non-Travel,Divorced,11067,Yes,1,4,16,6,5,4,No
1458,34,Female,Research & Development,Laboratory Technician,Other,Non-Travel,Divorced,8148,Yes,2,3,0,0,4,3,No
1459,19,Female,Human Resources,Human Resources,Technical Degree,Non-Travel,Single,7597,No,3,4,11,8,4,4,No
1460,28,Male,Human Resources,Human Resources,Other,Non-Travel,Single,11826,No,1,1,13,10,6,4,No
1461,47,Male,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Married,16477,No,4,4,0,0,5,4,No
1462,42,Male,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Married,10178,Yes,3,3,20,5,3,3,No
1463,18,Male,Sales,Manager,Other,Travel_Rarely,Single,6045,No,1,1,9,0,0,4,No
